date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,extra_innings
2026-09-10,Ft. Zumwalt East,True,,Ft. Zumwalt North,True,,False,False
2026-09-10,Pilot Grove,True,,Glasgow,True,,False,False
2026-09-10,Raytown,True,,Grandview,True,,False,False
2026-09-10,Bevier,True,,Green City,True,,False,False
2026-09-10,Gilman City with Tri-County,True,,Grundy County with Newtown-Harris,True,,False,False
2026-09-10,Eugene,True,,Harrisburg,True,,False,False
2026-09-10,Riverview Gardens,False,,Hazelwood East,False,,False,False
2026-09-10,Orchard Farm,True,,Hazelwood West,True,,False,False
2026-09-10,St. Clair,True,,Hermann with New Haven,True,,False,False
2026-09-10,Madison,True,,Higbee,True,,False,False
2026-09-10,Wheatland,True,,Humansville,True,,False,False
2026-09-10,Herculaneum with Crystal City,True,,Jefferson (Festus),True,,False,False
2026-09-10,Fatima,True,,Jefferson City,True,,False,False
2026-09-10,Lebanon,True,,Joplin,True,,False,False
2026-09-10,Fort Osage,True,,Kearney,True,,False,False
2026-09-10,Albany,True,,King City with Pattonsburg,True,,False,False
2026-09-10,Mehlville,True,,Kirkwood,True,,False,False
2026-09-10,Carrollton,True,,Knob Noster,True,,False,False
2026-09-10,New Franklin,True,,La Plata,True,,False,False
2026-09-10,Lindbergh,True,,Lafayette (Wildwood),True,,False,False
2026-09-10,Blue Springs South,True,,Lee's Summit West,True,,False,False
2026-09-10,Holden,True,,Lexington,True,,False,False
2026-09-10,North Kansas City,True,,Liberty,True,,False,False
2026-09-10,Francis Howell Central,True,,Liberty (Wentzville),True,,False,False
2026-09-10,Russellville,True,,Linn,True,,False,False
2026-09-10,Bucklin with Macon County,True,,Linn County,True,,False,False
2026-09-10,Branson,True,,Logan-Rogersville,True,,False,False
2026-09-10,Ruskin,True,,Lone Jack,True,,False,False
2026-09-10,Van-Far with Community,True,,Louisiana,True,,False,False
2026-09-10,Richland,True,,Macks Creek,True,,False,False
2026-09-10,Parkway Central,True,,Marquette,True,,False,False
2026-09-10,Marceline,True,,Maysville,True,,False,False
2026-09-10,Normandy Collaborative,False,,McCluer,False,,False,False
2026-09-10,STEAM Academy,True,,McCluer North,True,,False,False
2026-09-10,Seneca,True,,McDonald County,True,,False,False
2026-09-10,Brashear,True,,Meadville,True,,False,False
2026-09-10,Hannibal,True,,Mexico,True,,False,False
2026-09-10,Gallatin,True,,Milan,True,,False,False
2026-09-10,Macon,True,,Moberly,True,,False,False
2026-09-10,Aurora,True,,Monett,True,,False,False
2026-09-10,Palmyra,True,,Monroe City,True,,False,False
2026-09-10,Central (Cape Girardeau),True,,Naylor,True,,False,False
2026-09-10,St. Clair,True,,Neelyville,True,,False,False
2026-09-10,Ozark,True,,Neosho,True,,False,False
2026-09-10,Cassville,True,,Nevada,True,,False,False
2026-09-10,Slater,True,,Norborne with Hardin-Central,True,,False,False
2026-09-10,Worth County,True,,North Harrison,True,,False,False
2026-09-10,Lawson,True,,North Platte,True,,False,False
2026-09-10,Washington,True,,North Point,True,,False,False
2026-09-10,Canton,True,,North Shelby,True,,False,False
2026-09-10,Atlanta,True,,Northeast (Cairo),True,,False,False
2026-09-10,Hartville,True,,Norwood,True,,False,False
2026-09-10,Schuyler County,True,,Novinger,True,,False,False
2026-09-10,Oak Grove,True,,Odessa,True,,False,False
2026-09-10,South Callaway,True,,Osage,True,,False,False
2026-09-10,Pacific,True,,Owensville,True,,False,False
2026-09-10,Knox County,True,,Paris,True,,False,False
2026-09-10,Fair Play,True,,Parkview,True,,False,False
2026-09-10,North Andrew,True,,"Pattonsburg with Winston, North Daviess",False,,False,False
2026-09-10,Parkway North with Principia,True,,Pattonville,True,,False,False
2026-09-10,Hillsboro,True,,Perryville,True,,False,False
2026-09-10,Truman,True,,Platte County,True,,False,False
2026-09-10,Lathrop,True,,Plattsburg,True,,False,False
2026-09-10,Van Buren,False,,Poplar Bluff,True,,False,False
2026-09-10,Vienna,True,,Princeton with Mercer,True,,False,False
2026-09-10,Trenton,True,,Putnam County,True,,False,False
2026-09-10,Nixa,True,,Republic,True,,False,False
2026-09-10,Lafayette County,True,,Richmond,True,,False,False
2026-09-10,University City,True,,Ritenour,True,,False,False
2026-09-10,Boonville,True,,Salisbury,True,,False,False
2026-09-10,Cameron,True,,Savannah,True,,False,False
2026-09-10,Chaffee,True,,Saxony Lutheran with St. Vincent,True,,False,False
2026-09-10,Westran,True,,Scotland County,True,,False,False
2026-09-10,Parkway West,True,,Seckman,True,,False,False
2026-09-10,Montrose with Appleton City,True,,Sherwood,True,,False,False
2026-09-10,Brookfield,True,,St. Elizabeth,True,,False,False
2026-09-10,Marion County,True,,South Shelby,True,,False,False
2026-09-10,Holt,True,,St. Charles West with St. Charles,True,,False,False
2026-09-10,Lutheran St. Charles with Veritas Christian Academy,True,,St. Joseph's Academy,True,,False,False
2026-09-10,Maplewood-Richmond Hts. with Brentwood,True,,St. Joseph's Academy,True,,False,False
2026-09-10,New Bloomfield,True,,Worth County,True,,False,False
2026-09-10,Cuba,True,,Sullivan,True,,False,False
2026-09-10,Notre Dame de Sion,True,,Summit Christian Academy,True,,False,False
2026-09-10,Ft. Zumwalt South,True,,Timberland,True,,False,False
2026-09-10,Newburg,True,,Tuscumbia,True,,False,False
2026-09-10,St. James,True,,Union,True,,False,False
2026-09-10,Incarnate Word Academy,True,,Ursuline Academy,True,,False,False
2026-09-10,Winfield,True,,Warrenton,True,,False,False
2026-09-10,Waynesville,True,,Webb City,True,,False,False
2026-09-10,Oakville,True,,Webster Groves,True,,False,False
2026-09-10,North Callaway,True,,Wellsville-Middletown,True,,False,False
2026-09-10,Mid-Buchanan,True,,West Platte,True,,False,False
2026-09-10,Glendale,True,,Willard,True,,False,False
2026-09-10,Lutheran South,True,,Windsor (Imperial),True,,False,False
2026-09-10,Central (St. Joseph),True,,Winnetonka,True,,False,False
2026-09-10,Montgomery County,True,,Wright City,True,,False,False
2026-09-11,Staley,True,,Bolivar,True,,False,False
2026-09-11,McDonald County,True,,Carl Junction,True,,False,False
2026-09-11,Neosho,True,,Carthage,True,,False,False
2026-09-11,Republic,True,,Carthage,True,,False,False
2026-09-11,East Carter,True,,Chaffee,True,,False,False
2026-09-11,Parkview,True,,Climax Springs,True,,False,False
2026-09-11,Sherwood,True,,Clinton,True,,False,False
2026-09-11,Canton,True,,Clopton with Elsberry,True,,False,False
2026-09-11,Fox,True,,Cor Jesu Academy,True,,False,False
2026-09-11,Marshall,True,,Elsberry,True,,False,False
2026-09-11,Eldon,True,,Elsberry,True,,False,False
2026-09-11,Wheatland,True,,Fair Play,True,,False,False
2026-09-11,Francis Howell North,True,,Festus,True,,False,False
2026-09-11,Union,True,,Festus,True,,False,False
2026-09-11,Parkway West,True,,Francis Howell,True,,False,False
2026-09-11,Rock Bridge,True,,Francis Howell,True,,False,False
2026-09-11,Orchard Farm,True,,Ft. Zumwalt East,True,,False,False
2026-09-11,Kickapoo,True,,Ft. Zumwalt West,True,,False,False
2026-09-11,Salisbury,True,,Glasgow,True,,False,False
2026-09-11,Kearney,True,,Grain Valley,True,,False,False
2026-09-11,Neosho,True,,Grain Valley,True,,False,False
2026-09-11,Republic,True,,Grain Valley,True,,False,False
2026-09-11,Grundy County with Newtown-Harris,True,,Green City,True,,False,False
2026-09-11,Owensville,True,,Harrisonville,True,,False,False
2026-09-11,Lafayette County,True,,Harrisonville,True,,False,False
2026-09-11,Hazelwood West,True,,Hazelwood Central,False,,False,False
2026-09-11,Fatima,True,,Hickman,True,,False,False
2026-09-11,Central (Springfield),False,,Humansville,True,,False,False
2026-09-11,Lafayette (Wildwood),True,,Jackson,True,,False,False
2026-09-11,Republic,True,,Kearney,True,,False,False
2026-09-11,Nixa,True,,Kearney,True,,False,False
2026-09-11,Lee's Summit West,True,,Kickapoo,True,,False,False
2026-09-11,Truman,True,,Kickapoo,True,,False,False
2026-09-11,Capital City,True,,Kirkwood,True,,False,False
2026-09-11,Van-Far,True,,Kirkwood,True,,False,False
2026-09-11,St. Michael the Archangel,True,,Lafayette County,True,,False,False
2026-09-11,Capital City,True,,Lee's Summit,True,,False,False
2026-09-11,Ozark,True,,Lee's Summit West,True,,False,False
2026-09-11,Incarnate Word Academy,True,,Liberty (Wentzville),True,,False,False
2026-09-11,Seneca,True,,Logan-Rogersville,True,,False,False
2026-09-11,Lutheran South,True,,Lutheran St. Charles with Veritas Christian Academy,True,,False,False
2026-09-11,Hermitage,True,,Macks Creek,True,,False,False
2026-09-11,Timberland,True,,Marquette,True,,False,False
2026-09-11,Oak Park,True,,Marshfield,True,,False,False
2026-09-11,Riverview Gardens,False,,Metro,True,,False,False
2026-09-11,Nixa,True,,Neosho,True,,False,False
2026-09-11,DeSoto with Kingston,True,,North County,True,,False,False
2026-09-11,St. Joseph's Academy,True,,Northwest (Cedar Hill),True,,False,False
2026-09-11,Bevier,True,,Novinger,True,,False,False
2026-09-11,St. Michael the Archangel,True,,Owensville,True,,False,False
2026-09-11,Truman,True,,Ozark,True,,False,False
2026-09-11,Smithville,True,,Ozark,True,,False,False
2026-09-11,Smith-Cotton,True,,Park Hill,True,,False,False
2026-09-11,Van-Far,True,,Park Hill,True,,False,False
2026-09-11,Jamestown,True,,Pilot Grove,True,,False,False
2026-09-11,Smith-Cotton,True,,Poplar Bluff,True,,False,False
2026-09-11,Lincoln College Prep,True,,Raytown South,True,,False,False
2026-09-11,Tuscumbia,True,,Richland,True,,False,False
2026-09-11,Oakville,True,,Rockwood Summit,True,,False,False
2026-09-11,Lebanon,True,,Rolla,True,,False,False
2026-09-11,Oak Park,True,,Southern Boone,True,,False,False
2026-09-11,Ft. Zumwalt North,True,,St. Charles West with St. Charles,True,,False,False
2026-09-11,Bayless,True,,St. Clair,True,,False,False
2026-09-11,Staley,True,,St. Joseph's Academy,True,,False,False
2026-09-11,Dixon,True,,St. James,True,,False,False
2026-09-11,St. Joseph's Academy,True,,St. Pius X (Festus),True,,False,False
2026-09-11,Newburg,True,,Westran,True,,False,False
2026-09-11,Rock Bridge,True,,Troy Buchanan,True,,False,False
2026-09-11,Ursuline Academy,True,,Valley Park,True,,False,False
2026-09-11,Sherwood,True,,Warrensburg,True,,False,False
2026-09-11,Wright City,True,,Warrenton,True,,False,False
2026-09-11,Montrose with Appleton City,True,,Weaubleau,True,,False,False
2026-09-12,Francis Howell Central,True,,Blue Springs,True,,False,False
2026-09-12,St. Joseph's Academy,True,,Bolivar,True,,False,False
2026-09-12,Sherwood,True,,Boonville,True,,False,False
2026-09-12,Elsberry,True,,Camdenton,True,,False,False
2026-09-12,Ozark,True,,Carthage,True,,False,False
2026-09-12,Ritenour,True,,DeSoto with Kingston,True,,False,False
2026-09-12,Webster Groves,True,,DeSoto with Kingston,True,,False,False
2026-09-12,Westminster Christian Academy,True,,Elsberry,True,,False,False
2026-09-12,Festus,True,,Eureka,True,,False,False
2026-09-12,Ozark,True,,Ft. Zumwalt West,True,,False,False
2026-09-12,Worth County,True,,Gilman City with Tri-County,True,,False,False
2026-09-12,King City with Pattonsburg,True,,Gilman City with Tri-County,True,,False,False
2026-09-12,Paris,True,,Hannibal,True,,False,False
2026-09-12,St. Michael the Archangel,True,,Harrisonville,True,,False,False
2026-09-12,Vienna,True,,Hartville,True,,False,False
2026-09-12,Blue Springs,True,,Helias Catholic,True,,False,False
2026-09-12,La Plata,True,,Highland,True,,False,False
2026-09-12,Dixon,True,,Humansville,True,,False,False
2026-09-12,Rock Bridge,True,,Jackson,True,,False,False
2026-09-12,Lafayette (Wildwood),True,,Jackson,True,,False,False
2026-09-12,Neosho,True,,Kearney,True,,False,False
2026-09-12,Kearney,True,,Kickapoo,True,,False,False
2026-09-12,Neosho,True,,Kickapoo,True,,False,False
2026-09-12,Troy Buchanan,True,,Lafayette (Wildwood),True,,False,False
2026-09-12,Rock Bridge,True,,Lafayette (Wildwood),True,,False,False
2026-09-12,Owensville,True,,Lafayette County,True,,False,False
2026-09-12,Polo,True,,Lathrop,True,,False,False
2026-09-12,Van-Far,True,,Lee's Summit,True,,False,False
2026-09-12,Republic,True,,Lee's Summit West,True,,False,False
2026-09-12,Staley,True,,Northwest (Cedar Hill),True,,False,False
2026-09-12,Iberia,True,,Oak Park,True,,False,False
2026-09-12,Montgomery County,True,,Oak Park,True,,False,False
2026-09-12,Hartville,True,,Osage,True,,False,False
2026-09-12,Vienna,True,,Osage,True,,False,False
2026-09-12,New Bloomfield,True,,Paris,True,,False,False
2026-09-12,Capital City,True,,Park Hill,True,,False,False
2026-09-12,Highland,True,,Schuyler County,True,,False,False
2026-09-12,Lathrop,True,,Slater,True,,False,False
2026-09-12,Staley,True,,Smith-Cotton,True,,False,False
2026-09-12,St. Joseph's Academy,True,,Smith-Cotton,True,,False,False
2026-09-12,Smith-Cotton,True,,Southern Boone,True,,False,False
2026-09-12,Capital City,True,,Van-Far,True,,False,False
2026-09-12,Jackson,True,,Troy Buchanan,True,,False,False
2026-09-12,Republic,True,,Truman,True,,False,False
2026-09-12,Hartville,True,,Waynesville,True,,False,False
2026-09-12,Vienna,True,,Waynesville,True,,False,False
2026-09-12,Dixon,True,,Weaubleau,True,,False,False
2026-09-12,Kirkwood,True,,Webster Groves,True,,False,False
2026-09-12,Ritenour,True,,Webster Groves,True,,False,False
2026-09-14,Cainsville,False,,Albany,True,,False,False
2026-09-14,Logan-Rogersville,True,,Aurora,True,,False,False
2026-09-14,Camdenton,True,,Battle,True,,False,False
2026-09-14,Lathrop,True,,Benton,True,,False,False
2026-09-14,Paris,True,,Bevier,True,,False,False
2026-09-14,Southern Boone,True,,Boonville,True,,False,False
2026-09-14,Richmond,True,,"Braymer with Southwest (Livingston County), Breckenridge",False,,False,False
2026-09-14,Mid-Buchanan,True,,Cameron,True,,False,False
2026-09-14,Cassville,True,,Carthage,True,,False,False
2026-09-14,Lee's Summit North,True,,Central (St. Joseph),True,,False,False
2026-09-14,Van-Far,True,,Centralia,True,,False,False
2026-09-14,Ladue Horton Watkins,True,,Clayton,True,,False,False
2026-09-14,Northeast (Cairo),True,,Community,True,,False,False
2026-09-14,Macks Creek,True,,Crocker,True,,False,False
2026-09-14,Lutheran South,True,,DeSoto with Kingston,True,,False,False
2026-09-14,Bishop LeBlond,True,,Excelsior Springs,True,,False,False
2026-09-14,Oakville,True,,Farmington,True,,False,False
2026-09-14,Hickman,True,,Father Tolton with Calvary Lutheran,True,,False,False
2026-09-14,St. Joseph's Academy,True,,Fatima,True,,False,False
2026-09-14,Linn,True,,Fayette,True,,False,False
2026-09-14,Blair Oaks,True,,Fulton,True,,False,False
2026-09-14,North Harrison,True,,Gilman City with Tri-County,True,,False,False
2026-09-14,Hillcrest,True,,Glendale,True,,False,False
2026-09-14,Platte County,True,,Grain Valley,True,,False,False
2026-09-14,Raytown South,True,,Grandview,True,,False,False
2026-09-14,Bowling Green,True,,Hannibal,True,,False,False
2026-09-14,Riverview Gardens,False,,Hazelwood Central,False,,False,False
2026-09-14,STEAM Academy,True,,Hazelwood East,False,,False,False
2026-09-14,Incarnate Word Academy,True,,Hazelwood West,True,,False,False
2026-09-14,Louisiana,True,,Highland,True,,False,False
2026-09-14,Nevada,True,,Holden,True,,False,False
2026-09-14,Montrose with Appleton City,True,,Humansville,True,,False,False
2026-09-14,Eugene,True,,Iberia,True,,False,False
2026-09-14,East Buchanan,True,,King City with Pattonsburg,True,,False,False
2026-09-14,Macon,True,,Kirksville,True,,False,False
2026-09-14,South Shelby,True,,La Plata,True,,False,False
2026-09-14,Norwood,True,,Laquey,True,,False,False
2026-09-14,Carrollton,True,,Lawson,True,,False,False
2026-09-14,Lee's Summit West,True,,Lee's Summit,True,,False,False
2026-09-14,Timberland,True,,Liberty (Wentzville),True,,False,False
2026-09-14,Blue Springs,True,,Liberty North,True,,False,False
2026-09-14,Seckman,True,,Lindbergh,True,,False,False
2026-09-14,Green City,True,,Linn County,True,,False,False
2026-09-14,Wellsville-Middletown,True,,Marion County,True,,False,False
2026-09-14,Hermann with New Haven,True,,Mark Twain,True,,False,False
2026-09-14,Jefferson (Conception) with South Nodaway,True,,Maryville,True,,False,False
2026-09-14,"Pattonsburg with Winston, North Daviess",False,,Maysville,True,,False,False
2026-09-14,McCluer,False,,McCluer North,True,,False,False
2026-09-14,Ozark,True,,McDonald County,True,,False,False
2026-09-14,Norborne with Hardin-Central,True,,Meadville,True,,False,False
2026-09-14,Bolivar,True,,Monett,True,,False,False
2026-09-14,South Callaway,True,,New Bloomfield,True,,False,False
2026-09-14,"Brunswick with Keytesville, Northwestern (Mendon)",True,,New Franklin,True,,False,False
2026-09-14,Tuscumbia,True,,Newburg,True,,False,False
2026-09-14,Hazelwood Central,False,,Normandy Collaborative,False,,False,False
2026-09-14,Chaffee,True,,North County,True,,False,False
